Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1,9670,1,1,149,1,19,37,7,4,134.3,0,1,0,1,0,0,20,0,0,6,7,6,12.66666667,0,0,6,9,6,13.77777778,0,10.8,1.4,1.74,No dropout
1,17,1,9003,1,1,133,1,38,37,9,9,125.3,1,0,0,1,0,0,21,0,12,18,22,18,11.88888889,1,11,13,13,13,11.46153846,0,15.5,2.8,-4.06,No dropout
1,7,1,9130,1,3,140,1,19,38,9,9,140,1,0,0,1,0,0,23,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
1,17,5,9070,1,1,122,1,19,38,5,7,119.6,0,0,1,0,0,0,21,0,0,6,6,4,13,0,0,6,8,4,11.6,0,10.8,1.4,1.74,Dropout
1,7,1,9500,1,40,170,1,1,1,9,4,170,0,0,0,1,0,0,24,0,4,7,7,7,16.88571429,0,3,8,9,8,15.74444444,0,16.2,0.3,-0.92,No dropout
1,39,1,8014,0,1,120,1,1,1,4,4,150.5,0,0,0,1,0,0,27,0,0,6,6,6,12.5,0,1,6,6,6,12.33333333,0,15.5,2.8,-4.06,No dropout
1,1,1,9500,1,1,143,1,1,37,3,8,128,0,0,0,1,0,1,18,0,0,7,9,7,13.05555556,0,0,8,8,8,15.8125,0,13.9,-0.3,0.79,No dropout
1,1,3,171,1,1,115,1,9,1,6,6,108.7,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,17,1,9130,1,1,123,1,19,3,3,2,121.6,1,0,1,1,0,1,19,0,0,5,7,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,1,6,9500,1,1,131,1,38,19,7,7,125.3,1,0,0,1,0,1,19,0,0,8,8,7,12.35571429,0,0,8,8,7,12.35571429,0,10.8,1.4,1.74,No dropout
1,17,1,9085,1,1,127,1,19,38,194,193,117.6,0,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
1,43,3,9500,1,1,126,1,38,37,6,5,124.3,1,0,0,1,0,1,18,0,0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,No dropout
1,1,2,9853,1,1,112,1,37,37,191,182,106.1,1,0,1,1,0,1,20,0,0,7,7,7,13.85714286,0,0,7,8,7,12.57142857,0,8.9,1.4,3.51,No dropout
2,1,1,8014,0,1,150,1,1,37,4,7,139.9,1,0,0,1,0,0,24,0,0,6,9,5,13,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,No dropout
1,1,1,9070,1,1,116,1,1,1,1,1,110.8,1,0,0,1,0,0,20,0,0,6,6,6,12.83333333,0,0,6,10,6,11.16666667,0,12.4,0.5,1.79,No dropout
1,17,3,9147,1,1,118,1,1,19,5,7,118,0,0,0,1,0,0,20,0,0,5,11,4,11,0,0,5,7,5,13.2,0,12.4,0.5,1.79,No dropout
1,1,1,9500,1,1,130,1,19,37,9,9,117.8,1,0,0,1,0,1,19,0,0,8,8,7,12.35714286,0,0,8,8,7,12.35714286,0,12.7,3.7,-1.7,No dropout
1,1,6,9500,1,1,144,1,1,37,9,9,127.5,1,0,0,1,0,1,18,0,0,8,8,7,13.85714286,0,0,8,8,7,13.85714286,0,12.7,3.7,-1.7,No dropout
1,17,2,9238,1,3,105,1,37,37,7,8,129.7,1,0,0,1,0,1,20,0,0,6,6,6,12.33333333,0,0,6,6,6,10.66666667,0,9.4,-0.8,-3.12,No dropout
1,17,1,9500,1,1,143,1,37,37,9,8,130.6,1,0,0,1,0,0,20,0,0,7,8,7,12.84714286,0,0,8,10,8,13.78888889,0,16.2,0.3,-0.92,No dropout
1,17,2,9500,1,1,137,1,19,37,4,7,126.3,1,0,0,1,0,1,19,0,0,7,9,6,12.34,0,0,8,9,8,13.01875,0,11.1,0.6,2.02,No dropout
1,44,1,9085,1,39,140,1,3,1,2,3,140,1,0,0,1,0,0,19,0,0,6,10,5,12.66666667,0,0,6,19,4,11.75,0,12.4,0.5,1.79,No dropout
1,1,1,9773,1,1,133.1,1,3,19,4,5,105,1,0,0,1,0,0,20,0,0,6,6,6,13.83333333,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,No dropout
1,17,2,9147,1,1,116,1,1,38,4,3,114.6,1,0,0,1,0,0,19,0,0,5,15,2,10.75,0,0,5,11,2,10,0,13.9,-0.3,0.79,Dropout
1,17,5,9853,1,1,117,1,38,38,9,7,114.6,1,0,0,1,0,0,19,0,0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,Dropout
1,17,1,9500,1,1,137,1,38,37,7,5,131,1,0,0,1,0,1,18,0,0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,No dropout
1,17,4,9070,1,1,116,1,38,37,9,9,109,0,0,0,1,0,1,23,0,0,6,6,6,13.33333333,0,0,6,8,3,12.66666667,0,11.1,0.6,2.02,Dropout
1,1,1,9853,1,1,133.1,1,19,19,9,8,132,1,0,0,1,0,0,21,0,0,6,8,5,12,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,Dropout
1,44,1,8014,0,39,130,1,37,38,6,6,130,1,0,0,1,0,0,23,0,5,9,10,9,10.88888889,0,3,8,10,6,11.33333333,0,11.1,0.6,2.02,No dropout
1,1,3,9500,1,1,106,1,19,37,9,7,109.5,1,0,0,1,0,0,19,0,0,7,8,7,13.025,0,0,8,9,8,13.81111111,0,13.9,-0.3,0.79,No dropout
1,17,2,9773,1,1,125,1,1,38,5,6,115.9,1,0,0,1,0,0,18,0,0,6,6,6,13,0,0,6,6,6,14.16666667,0,12.4,0.5,1.79,No dropout
1,1,1,9773,1,1,134,1,19,37,9,9,131.6,1,1,0,1,0,0,19,0,0,6,10,5,11.8,0,0,6,10,5,12,0,10.8,1.4,1.74,No dropout
1,39,1,9500,1,1,133.1,1,19,37,9,9,120,0,0,0,1,0,1,25,0,0,8,8,7,12.04285714,0,0,8,8,7,12.04285714,0,12.7,3.7,-1.7,No dropout
1,1,2,9853,1,1,117,1,1,38,4,9,109.7,1,0,0,1,0,0,19,0,0,6,9,5,12.2,0,0,6,10,4,13,0,9.4,-0.8,-3.12,No dropout
1,1,1,9500,1,1,136,1,1,19,5,7,136.4,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,No dropout
1,39,1,9556,1,1,120,1,38,38,191,193,120,0,0,1,1,0,1,24,0,0,7,13,7,11,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,No dropout
1,1,1,9670,1,1,135,1,37,37,9,7,132.6,1,0,0,1,0,1,18,0,0,6,7,6,13.5,0,0,6,9,5,14,0,8.9,1.4,3.51,No dropout
1,17,5,9238,1,1,122,1,37,37,7,5,112.9,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.71428571,0,16.2,0.3,-0.92,No dropout
1,1,5,9500,1,1,147,1,37,37,9,9,134.3,0,0,0,1,0,1,18,0,0,8,12,7,12.62857143,0,0,8,12,7,12.62857143,0,12.7,3.7,-1.7,No dropout
1,39,1,9991,0,1,120,1,38,1,9,4,123.2,0,0,0,1,0,0,27,0,0,5,9,3,10.66666667,0,0,5,7,4,11.4,0,10.8,1.4,1.74,No dropout
1,17,3,9238,1,1,121,1,1,1,4,5,117.2,0,0,0,1,0,0,19,0,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,No dropout
1,18,1,9773,1,1,135,1,1,1,3,3,129.8,0,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,11.83333333,0,12.7,3.7,-1.7,Dropout
2,39,1,9670,1,1,130,1,37,37,9,0,158,0,0,1,0,0,0,34,0,0,6,7,4,13.5,0,0,6,6,0,0,6,12.7,3.7,-1.7,Dropout
1,1,6,9147,1,1,128,1,37,37,9,9,116.5,0,0,0,1,0,0,18,0,0,5,9,3,11.66666667,0,0,5,15,2,11,0,7.6,2.6,0.32,No dropout
1,1,1,9147,1,1,129,1,37,38,4,9,121,1,0,0,1,0,0,18,0,0,5,8,2,10.5,0,0,5,7,3,12.33333333,0,7.6,2.6,0.32,No dropout
1,1,3,9500,1,1,143,1,37,38,7,7,133.8,1,0,0,1,0,0,18,0,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,No dropout
1,1,2,9773,1,1,108,1,38,38,7,7,115,1,0,1,0,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,1,9147,1,1,130,1,19,37,9,9,131.8,1,0,0,1,0,1,19,0,0,5,8,2,10.5,0,0,5,11,3,13.33333333,0,7.6,2.6,0.32,No dropout
1,1,1,9238,1,1,135,1,37,1,3,5,121,0,0,0,1,0,0,21,0,0,6,11,5,11.2,0,0,6,15,1,10,0,7.6,2.6,0.32,No dropout
2,39,1,9991,0,3,140,1,19,19,9,7,152.4,0,0,0,1,0,0,26,0,0,5,5,5,12,0,0,5,6,5,14.83333333,0,10.8,1.4,1.74,No dropout
1,43,2,9556,1,1,120,1,1,19,4,3,110.2,0,0,0,1,0,0,27,0,0,7,9,7,12.22857143,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,No dropout
1,1,1,9670,1,1,117,1,1,38,5,1,113.5,1,0,0,1,0,0,20,0,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,No dropout
1,17,1,9238,1,1,151,1,19,1,5,0,144.4,1,0,0,1,0,0,18,0,0,6,8,6,15.375,0,0,6,7,6,16.42857143,0,16.2,0.3,-0.92,No dropout
1,53,1,9085,1,42,140,1,1,1,5,5,143.3,1,0,0,0,0,0,23,0,7,12,19,9,13.66666667,0,4,9,15,6,13.5,0,8.9,1.4,3.51,No dropout
1,39,1,9500,1,19,133.1,1,1,5,4,3,100,0,0,0,1,0,0,24,0,0,8,11,7,12.61428571,0,0,8,11,7,12.61428571,0,12.7,3.7,-1.7,No dropout
1,44,1,9238,1,39,130,1,38,38,6,9,126.3,1,0,0,1,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,No dropout
1,1,1,9773,1,1,125,1,19,38,3,5,115.9,0,0,0,1,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11,0,10.8,1.4,1.74,No dropout
1,1,4,9238,1,1,125,1,19,38,9,6,114.9,1,0,1,1,0,1,19,0,0,6,9,5,11.4,0,0,6,9,3,10,0,8.9,1.4,3.51,No dropout
1,1,1,9238,1,1,135,1,37,19,5,10,121,0,0,1,1,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10,0,7.6,2.6,0.32,No dropout
1,51,1,8014,0,1,121,1,1,38,5,7,112.3,0,0,0,1,0,0,22,0,14,16,16,13,10.92307692,0,13,13,13,11,11.45454545,0,16.2,0.3,-0.92,No dropout
1,43,1,9070,1,1,141,1,1,19,5,10,127,0,0,0,1,0,0,20,0,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,No dropout
1,39,1,9003,1,1,130,1,19,19,9,9,120,0,0,0,1,0,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
1,44,1,9003,1,39,180,1,1,3,4,2,180,0,0,0,1,0,0,21,0,0,6,6,6,15.83333333,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,No dropout
1,1,1,9500,1,1,117,1,19,19,194,193,117.4,1,0,0,1,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.70833333,0,11.1,0.6,2.02,No dropout
1,17,4,9773,1,1,127,1,1,19,4,1,115.8,1,0,0,1,0,0,18,0,0,6,7,6,12.57142857,0,0,6,6,6,13.66666667,0,13.9,-0.3,0.79,No dropout
1,1,3,9670,1,1,126,1,37,37,0,0,136.5,1,0,0,1,0,0,18,0,0,5,7,3,12,0,0,5,7,4,13.25,1,7.6,2.6,0.32,No dropout
1,17,3,9500,1,1,143,1,3,3,9,7,129,1,0,0,1,1,0,19,0,0,7,8,7,13.3625,0,0,8,9,8,14.44444444,0,13.9,-0.3,0.79,No dropout
1,1,1,9085,1,1,144,13,3,3,6,6,137.6,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16,0,10.8,1.4,1.74,No dropout
1,17,2,9773,1,1,126,1,37,38,5,5,129.5,1,0,1,0,0,0,18,0,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,Dropout
1,51,1,9238,1,39,140,1,38,38,5,7,129.1,1,0,0,1,0,1,20,0,6,11,11,11,12.81818182,0,6,11,11,11,13.54545455,0,12.4,0.5,1.79,No dropout
1,17,5,9500,1,1,148,1,1,19,4,8,130.2,1,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,12.4,0.5,1.79,Dropout
1,42,1,9500,1,1,100,1,19,37,5,7,134.3,1,0,0,1,0,0,28,0,12,17,21,17,13.39473684,0,11,17,19,17,13.55473684,0,16.2,0.3,-0.92,No dropout
1,1,1,9238,1,1,151,1,37,1,9,9,138.4,1,0,0,1,0,1,20,0,0,6,8,6,14.25,0,0,6,8,6,11,0,12.7,3.7,-1.7,No dropout
1,42,1,8014,0,1,120,1,37,38,90,7,120,1,0,0,1,0,0,30,0,9,11,19,9,13.44444444,1,5,7,7,7,14.71428571,0,7.6,2.6,0.32,Dropout
1,1,4,9500,1,1,135,1,1,19,9,7,123.5,1,0,0,1,0,1,19,0,0,7,8,7,12.28571429,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,No dropout
1,1,2,9070,1,1,121,1,19,19,3,3,116.1,1,0,0,1,0,0,22,0,0,6,7,6,11.66666667,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,No dropout
1,1,1,9254,1,1,116,1,38,38,5,8,110.8,1,0,0,1,0,0,18,0,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,No dropout
1,17,1,9853,1,1,147,1,37,37,9,9,142.8,1,0,0,1,0,0,23,0,0,6,11,2,10,0,0,6,15,2,11,0,7.6,2.6,0.32,Dropout
1,17,4,9070,1,1,160,1,1,19,5,7,155.5,1,0,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,15,0,11.1,0.6,2.02,No dropout
1,1,1,9853,1,1,133,1,37,19,7,7,126.7,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,6,4,12,0,15.5,2.8,-4.06,No dropout
2,39,1,9773,1,19,100,1,37,37,0,0,163.5,0,0,1,0,1,0,50,0,0,6,7,1,15,0,0,5,12,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,171,1,1,151,41,3,3,2,5,161.9,1,0,0,1,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,No dropout
1,17,2,9254,1,1,124,41,19,38,9,9,123.3,1,0,0,1,0,0,22,1,0,6,7,6,10.83333333,0,0,6,6,6,10.66666667,0,13.9,-0.3,0.79,No dropout
1,44,1,9238,1,39,140,41,1,1,4,6,137.5,0,0,1,1,0,1,23,1,3,6,7,6,13.14285714,0,2,6,6,6,14,0,12.4,0.5,1.79,No dropout
1,18,4,9085,1,1,170,1,1,1,4,5,166.6,0,0,1,0,0,1,20,0,2,5,8,5,14.4,1,0,5,6,5,14,0,12.7,3.7,-1.7,Dropout
4,39,1,9238,1,19,133.1,1,37,37,9,10,103.5,0,0,0,0,0,0,44,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,Dropout
4,39,1,9003,1,19,133.1,1,37,37,9,9,110,0,0,0,1,1,0,49,0,6,12,17,7,12,0,3,12,19,9,11.22222222,0,15.5,2.8,-4.06,No dropout
2,43,1,9991,0,1,100,1,37,37,9,9,128.2,0,0,0,1,1,0,46,0,6,10,13,9,12.2,0,4,10,12,10,12.8,0,7.6,2.6,0.32,No dropout
1,39,1,9085,1,39,120,1,37,37,1,9,137.7,1,0,0,0,1,0,41,0,3,3,3,3,12.33333333,0,2,2,2,2,11,0,12.4,0.5,1.79,Dropout
1,17,3,9500,1,1,133,1,38,19,9,8,128.8,1,0,0,1,1,0,18,0,0,7,8,7,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,No dropout
3,39,1,9991,0,1,120,1,37,1,9,2,170,0,0,0,1,1,0,43,0,0,5,5,5,11.8,0,0,5,6,5,14,0,9.4,-0.8,-3.12,No dropout
4,39,2,9147,1,19,133.1,1,37,37,9,7,116.4,0,0,1,0,1,0,70,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
4,39,1,9130,1,19,133.1,1,37,38,9,4,100.9,0,0,0,1,1,0,48,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
2,43,1,9003,1,1,133.1,1,37,37,9,7,136,0,0,0,1,1,0,41,0,18,19,19,19,12.68421053,0,12,13,13,13,12.38461538,0,15.5,2.8,-4.06,No dropout
1,1,1,9254,1,1,140,1,19,19,9,3,130,0,0,0,1,1,0,21,0,0,6,8,6,12.57142857,0,0,6,10,4,13,0,12.7,3.7,-1.7,No dropout
1,39,1,33,1,1,100,41,38,37,9,8,100,0,0,1,0,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0,0,16.2,0.3,-0.92,Dropout
2,39,1,9130,1,19,133.1,1,2,1,2,9,157,1,0,0,1,1,0,44,0,1,5,13,4,14,3,1,5,9,4,15.5,2,10.8,1.4,1.74,No dropout
1,1,1,9147,1,1,143,1,3,1,5,5,152.1,1,0,1,1,1,0,18,0,0,5,15,4,13.33333333,0,0,5,6,2,13.5,0,13.9,-0.3,0.79,Dropout
2,1,1,8014,0,1,165,1,37,37,0,0,162.9,1,0,0,1,1,0,45,0,0,6,7,6,13.66666667,0,0,6,6,6,13.66666667,0,7.6,2.6,0.32,No dropout
1,1,1,9254,1,1,154,1,3,1,2,1,137.2,0,0,0,1,1,0,20,0,0,6,12,3,10,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,No dropout
1,44,1,9003,1,39,140,1,1,38,9,1,140,1,0,0,1,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.71428571,0,12.4,0.5,1.79,No dropout
1,43,1,9119,1,1,140,1,37,38,5,7,146.5,0,0,0,1,1,0,39,0,0,5,10,3,17.33333333,0,0,5,11,1,17,0,13.9,-0.3,0.79,Dropout
1,44,1,9085,1,39,130,1,2,2,6,6,130,0,0,0,0,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12,0,12.4,0.5,1.79,No dropout
2,39,1,9147,1,19,133.1,1,37,19,9,3,128,0,0,0,1,1,0,49,0,0,5,9,3,14,0,0,5,8,3,13.66666667,0,8.9,1.4,3.51,Dropout
1,7,1,9556,1,4,190,1,5,5,2,2,190,1,0,0,1,1,0,43,0,4,4,4,4,13.875,0,1,1,1,1,12.5,0,11.1,0.6,2.02,Dropout
2,39,1,9991,0,1,120,1,37,37,9,9,133.2,1,0,0,1,1,0,32,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,39,1,9238,1,12,100,1,37,37,9,9,124.3,0,0,0,1,1,0,47,0,3,9,9,9,13.11111111,0,3,7,7,7,14.85714286,0,10.8,1.4,1.74,No dropout
5,39,1,9991,0,1,120,1,37,37,9,9,138.1,0,0,0,1,1,1,37,0,0,5,8,5,13,0,0,5,11,4,13.33333333,2,16.2,0.3,-0.92,Dropout
2,39,1,8014,0,1,133.1,1,19,1,4,8,144.3,0,0,0,1,1,0,41,0,6,10,10,10,12.5,0,3,7,7,7,12.14285714,0,10.8,1.4,1.74,No dropout
2,39,1,9003,1,1,150,1,37,37,9,6,140,0,0,0,1,1,0,60,0,17,18,18,18,14.11111111,0,11,13,13,13,14.23076923,0,15.5,2.8,-4.06,No dropout
2,39,1,9254,1,1,120,1,1,19,9,9,148.3,0,0,0,1,1,0,47,0,6,11,11,11,14.72727273,0,6,9,9,9,15.77777778,0,10.8,1.4,1.74,No dropout
1,39,1,8014,0,1,133.1,1,37,11,9,7,96,0,0,1,0,1,0,50,0,0,6,6,0,0,0,0,5,6,0,0,0,12.4,0.5,1.79,Dropout
2,39,1,9991,0,19,133.1,1,38,38,90,90,121.7,1,0,0,1,1,0,45,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,39,1,9119,1,1,100,1,37,37,9,8,160,0,0,1,0,1,0,45,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
2,39,1,9085,1,1,133.1,1,37,37,90,90,110.3,0,0,0,1,1,0,33,0,0,5,7,4,13.5,0,0,5,6,5,11.6,0,7.6,2.6,0.32,No dropout
1,1,1,9500,1,1,143,1,3,3,2,2,129,0,0,0,1,1,0,18,0,0,8,8,7,13.10571429,0,0,8,8,7,13.10571429,0,10.8,1.4,1.74,No dropout
2,39,1,9085,1,1,120,1,37,37,6,6,150,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,No dropout
1,43,1,8014,0,1,161,1,19,37,4,10,100,0,0,0,1,1,0,44,0,9,13,18,13,11.84615385,0,9,11,11,11,12,0,12.7,3.7,-1.7,No dropout
1,39,1,9130,1,9,133.1,1,34,36,0,90,107.5,0,0,0,1,1,0,29,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
4,39,1,9670,1,1,140,1,2,1,3,9,170,0,0,1,0,1,0,53,0,0,6,11,3,14.33333333,0,0,6,6,0,0,0,12.7,3.7,-1.7,Dropout
2,42,1,9991,0,6,123,1,37,37,9,9,123,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,No dropout
1,43,1,9670,1,1,142,1,38,1,8,10,138.5,1,0,0,1,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,No dropout
1,43,1,33,1,19,133.1,1,38,38,4,4,140,0,0,1,1,1,0,35,0,3,10,18,6,12.66666667,0,1,9,11,3,12,2,16.2,0.3,-0.92,Dropout
1,1,1,9254,1,1,115,1,19,1,3,7,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13,0,0,6,9,6,12,0,11.1,0.6,2.02,No dropout
1,1,1,171,1,1,156,1,19,38,9,5,170,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,No dropout
1,39,1,8014,0,1,140,1,37,37,90,5,115.5,0,0,0,0,1,0,33,0,0,6,6,1,11,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
1,7,3,9130,1,3,130,1,37,26,90,10,130,0,0,0,0,1,0,41,0,0,5,9,0,0,4,0,5,9,0,0,3,10.8,1.4,1.74,Dropout
4,7,1,9500,1,3,140,1,37,38,9,7,140,0,0,0,1,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.575,0,13.9,-0.3,0.79,No dropout
1,51,1,9670,1,1,140,1,12,5,3,3,126.6,0,0,0,1,1,0,19,0,2,6,7,6,14.42857143,0,1,7,8,7,14.375,0,11.1,0.6,2.02,No dropout
1,39,1,9991,0,1,133.1,1,37,37,9,9,143.2,0,0,0,1,1,0,35,0,0,5,5,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
1,1,2,171,1,1,131,41,19,1,4,7,131.4,1,0,0,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,No dropout
1,43,1,9670,1,1,141,1,3,2,2,2,133.3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,No dropout
1,1,1,9773,1,1,120,1,19,37,9,9,118.3,0,0,1,0,1,1,18,0,0,6,11,5,12.16666667,0,0,6,15,3,12,0,13.9,-0.3,0.79,Dropout
1,44,1,9003,1,39,140,1,2,1,4,6,140,0,0,0,1,1,0,21,0,0,6,12,5,12.14285714,0,0,6,11,5,11.66666667,0,13.9,-0.3,0.79,No dropout
1,1,1,9254,1,1,132,1,1,19,6,6,124.7,1,0,0,1,1,0,21,0,0,6,9,6,12,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,No dropout
2,39,2,9147,1,1,130,1,19,37,4,7,140,0,0,0,1,1,0,34,0,0,5,10,3,11.66666667,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,No dropout
4,39,1,9130,1,1,140,1,37,37,6,7,150,1,0,0,1,1,0,34,0,0,6,9,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
1,17,2,9670,1,1,110,1,3,3,4,10,115.6,1,0,0,1,1,0,21,0,0,6,10,6,11.875,0,0,6,8,5,12,0,11.1,0.6,2.02,No dropout
1,43,1,9773,1,1,140,1,3,37,3,7,116.9,0,0,0,1,1,0,32,0,6,11,15,7,11.28571429,0,5,7,10,6,12.33333333,0,13.9,-0.3,0.79,No dropout
1,17,2,9254,1,1,130,1,37,37,5,7,123.4,1,0,0,1,1,0,30,0,0,6,17,2,10,0,0,6,15,3,11.33333333,0,7.6,2.6,0.32,Dropout
1,1,1,171,1,1,137,1,1,3,3,7,146.5,1,0,1,1,1,0,19,0,6,12,13,11,12,0,4,11,15,10,11.18181818,0,8.9,1.4,3.51,No dropout
1,51,1,9773,1,1,158,1,1,19,8,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.83333333,0,1,6,7,5,13,0,8.9,1.4,3.51,Dropout
1,1,1,9070,1,1,124,1,19,19,9,7,113.9,1,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,9254,1,1,136,1,3,3,2,2,128.7,0,0,0,1,1,0,19,0,0,6,7,6,14.42857143,0,0,6,6,6,12.5,0,8.9,1.4,3.51,No dropout
1,17,3,9500,1,1,142,1,3,3,3,3,132.9,1,0,0,1,1,0,18,0,0,7,8,5,14.2,0,0,7,9,6,12.4,0,12.4,0.5,1.79,Dropout
1,39,1,9991,0,1,150,1,1,19,4,8,123,0,0,0,1,1,0,27,0,0,5,8,4,11.5,0,0,5,9,3,10.33333333,0,12.7,3.7,-1.7,Dropout
1,39,1,9773,1,12,120,1,1,1,9,9,129.8,1,0,0,1,1,0,52,0,0,6,7,5,13,0,0,6,6,6,15,0,9.4,-0.8,-3.12,No dropout
2,43,1,9003,1,1,149,1,1,1,4,5,156.1,1,0,0,0,1,0,29,0,0,6,6,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,Dropout
1,51,1,9003,1,39,130,1,1,19,4,4,120,1,0,1,0,1,0,22,0,0,6,12,3,11.33333333,0,0,6,13,2,11,0,8.9,1.4,3.51,Dropout
1,43,1,9085,1,1,110,25,38,38,9,6,117.2,1,0,0,1,1,0,28,1,13,18,45,18,12.5,12,10,13,26,12,11.42857143,6,15.5,2.8,-4.06,No dropout
1,39,1,9670,1,6,133.1,1,1,1,90,3,107,1,0,0,1,1,0,30,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
